Data,Label
اول اول کی دوستی ہے ابھی                                                                                                                                           اک غزل ہے کہ ہو رہی ہے ابھی میں بھی شہر وفا میں نو وارد وہ بھی رک رک کے چل رہی ہے ابھی میں بھی ایسا کہاں کا زود شناس وہ بھی لگتا ہے سوچتی ہے ابھی دل کی وارفتگی ہے اپنی جگہ پھر بھی کچھ احتیاط سی ہے ابھی گرچہ پہلا سا اجتناب نہیں پھر بھی کم کم سپردگی ہے ابھی کیسا موسم ہے کچھ نہیں کھلتا بوندا باندی بھی دھوپ بھی ہے ابھی خود کلامی میں کب یہ نشہ تھا جس طرح روبرو کوئی ہے ابھی قربتیں لاکھ خوبصورت ہوں دوریوں میں بھی دل کشی ہے ابھی فصل گل میں بہار پہلا گلاب کس کی زلفوں میں ٹانکتی ہے ابھی مدتیں ہو گئیں فرازؔ مگر وہ جو دیوانگی کہ تھی ہے ابھی,Sad
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
اس قدر مسلسل تھیں شدتیں جدائی کی                                                                                                                             آج پہلی بار اس سے میں نے بے وفائی کی ورنہ اب تلک یوں تھا خواہشوں کی بارش میں یا تو ٹوٹ کر رویا یا غزل سرائی کی تج دیا تھا کل جن کو ہم نے تیری چاہت میں آج ان سے مجبوراً تازہ آشنائی کی ہو چلا تھا جب مجھ کو اختلاف اپنے سے تو نے کس گھڑی ظالم میری ہم نوائی کی ترک کر چکے قاصد کوئے نامراداں کو کون اب خبر لاوے شہر آشنائی کی طنز و طعنہ و تہمت سب ہنر ہیں ناصح کے آپ سے کوئی پوچھے ہم نے کیا برائی کی پھر قفس میں شور اٹھا قیدیوں کا اور صیاد دیکھنا اڑا دے گا پھر خبر رہائی کی دکھ ہوا جب اس در پر کل فرازؔ کو دیکھا لاکھ عیب تھے اس میں خو نہ تھی گدائی کی,Sad
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ترس رہا ہوں مگر تو نظر نہ آ مجھ کو                                                                                                                             کہ خود جدا ہے تو مجھ سے نہ کر جدا مجھ کو وہ کپکپاتے ہوئے ہونٹ میرے شانے پر وہ خواب سانپ کی مانند ڈس گیا مجھ کو چٹخ اٹھا ہو سلگتی چٹان کی صورت پکار اب تو مرے دیر آشنا مجھ کو تجھے تراش کے میں سخت منفعل ہوں کہ لوگ تجھے صنم تو سمجھنے لگے خدا مجھ کو یہ اور بات کہ اکثر دمک اٹھا چہرہ کبھی کبھی یہی شعلہ بجھا گیا مجھ کو یہ قربتیں ہی تو وجہ فراق ٹھہری ہیں بہت عزیز ہیں یاران بے وفا مجھ کو ستم تو یہ ہے کہ ظالم سخن شناس نہیں وہ ایک شخص کہ شاعر بنا گیا مجھ کو اسے فرازؔ اگر دکھ نہ تھا بچھڑنے کا تو کیوں وہ دور تلک دیکھتا رہا مجھ کو,Sad
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
گنبد ذات میں اب کوئی صدا دوں تو چلوں                                                                    اپنے سوئے ہوئے ساتھی کو جگا لوں تو چلوں پھر بکھر جاؤں گا میں راہ میں ذروں کی طرح کوئی پیمان وفا خود سے میں باندھوں تو چلوں جانے تو کون ہے کس سمت بلاتا ہے مجھے تیری آواز کی پرچھائیں کو چھو لوں تو چلوں بجھ نہ جائیں ترے جلووں کے مقدس فانوس اپنے بھیگے ہوئے دامن کو نچوڑوں تو چلوں کتنا گمبھیر ہے کہرام سکوت شب کا کوئی آواز کا پیکر کہیں دیکھوں تو چلوں دوش طوفاں سے کوئی موج بلاتی ہے مجھے ریزہ ریزہ ہے بدن اب اسے چن لوں تو چلوں کتنی صدیوں کی مسافت ابھی باقی ہے رشیدؔ ہانپتے جسم کا یہ خول اتاروں تو چلوں میں نے کہیں تھیں آپ سے باتیں بھلی بھلی رسوا کیا ہے آپ نے مجھ کو گلی گلی میں نے کہا نہیں تھا کہ شعلہ بدن ہیں لوگ اب کیوں دکھا رہے ہو ہتھیلی جلی جلی گلشن میں جو چلی ہے ہوا کتنی تیز ہے بکھری پڑی ہے شاخ سے کٹ کر کلی کلی ایک اور شب کی راہ میں آنکھیں بچھائیے یہ شب بہ صورت شب رفتہ ڈھلی ڈھلی کیسے سرک سرک کے بھری گاگریں گریں جب میرے ساتھ ساتھ کوئی منچلی چلی میں نے غزل سنائی تو اک اہل دل رشیدؔ سینے پہ ہاتھ رکھ کے پکارا ولی ولی,Sad
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
جب رات کے سینے میں اترنا ہے تو یارو                                                                                                     بہتر ہے کسی چاند کو شیشے میں اتارو دیوار پگھلتی ہے جھلس جاتے ہیں سائے یہ دھوپ نگاہوں کی بہت تیز ہے یارو پرچھائیاں پوجیں گے کہاں تک یہ پجاری اپناؤ کوئی جسم کوئی روپ تو دھارو خود اہل قلم اس میں کئی رنگ بھریں گے تم ذہن کے پردے پہ کوئی نقش ابھارو تم وقت کی دہلیز پہ دم توڑ رہے ہو میں بھاگتا لمحہ ہوں مجھے تم نہ پکارو حالات یہ کہتے ہیں کہ تم زندہ رہو گے پلکوں پہ لرزتے ہوئے خوش بخت ستارو,Sad
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
اٹھ گئی آج چاند کی ڈولی                                                                                                                         کتنی ویراں ہے رات کی جھولی اپنا سایہ سمیٹ کر رکھنا مجھ سے اک بھاگتی کرن بولی اب تو جاگ اے شبوں کی شہزادی تجھ کو سونا تھا عمر بھر سو لی سانس روکو چراغ گل کر دو آج بدلے گی چاندنی چولی میں ہوں ساتھی سلگتے صحرا کا تو ٹھٹھرتی کرن کی ہمجولی ایک دریا سنبھل سنبھل کے چلا ایک کشتی قدم قدم ڈولی آسماں تو ابھی زمیں پہ نہ آ میں نے مٹھی ابھی نہیں کھولی کب تلک کوئی دل پہ کان دھرے کون سمجھے رشیدؔ کی بولی جب رات کے سینے میں اترنا ہے تو یارو بہتر ہے کسی چاند کو شیشے میں اتارو دیوار پگھلتی ہے جھلس جاتے ہیں سائے یہ دھوپ نگاہوں کی بہت تیز ہے یارو پرچھائیاں پوجیں گے کہاں تک یہ پجاری اپناؤ کوئی جسم کوئی روپ تو دھارو خود اہل قلم اس میں کئی رنگ بھریں گے تم ذہن کے پردے پہ کوئی نقش ابھارو تم وقت کی دہلیز پہ دم توڑ رہے ہو میں بھاگتا لمحہ ہوں مجھے تم نہ پکارو حالات یہ کہتے ہیں کہ تم زندہ رہو گے پلکوں پہ لرزتے ہوئے خوش بخت ستارو کچھ سائے سے ہر لحظہ کسی سمت رواں ہیں اس شہر میں ورنہ نہ مکیں ہیں نہ مکاں ہیں ہم خود سے جدا ہوکے تجھے ڈھونڈنے نکلے بکھرے ہیں اب ایسے کہ یہاں ہیں نہ وہاں ہیں جاتی ہیں ترے گھر کو سبھی شہر کی راہیں لگتا ہے کہ سب لوگ تری سمت رواں ہیں اے موجۂ آوارہ کبھی ہم سے بھی ٹکرا اک عمر سے ہم بھی سر ساحل نگراں ہیں سمٹے تھے کبھی ہم تو سمائے سر مژگاں پھیلے ہیں اب ایسے کہ کراں تا بہ کراں ہیں تو ڈھونڈ ہمیں وقت کی دیوار کے اس پار ہم دور بہت دور کی منزل کا نشاں ہیں اک دن ترے آنچل کی ہوا بن کے اڑے تھے اس دن سے زمانے کی نگاہوں پہ گراں ہیں توڑو نہ ہمارے لیے آواز کا آہنگ ہم لوگ تو اک ڈوبتے لمحے کی فغاں ہیں وہ جن سے فروزاں ہوا اک عالم امکاں وہ چاند صفت لوگ رشیدؔ آج کہاں ہیں,Sad
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
دم بھر کی خوشی باعث آزار بھی ہوگی                                                                                                                  اس راہ میں سایہ ہے تو دیوار بھی ہوگی صدیوں سے جہاں جس کے تعاقب میں رواں ہے وہ ساعت صد رنگ گرفتار بھی ہوگی رنگوں کی ردا اوڑھ کے اس ریگ رواں پر اتری ہے جو شب وہ شب دیدار بھی ہوگی کہتا ہے مرے کان میں خوشبو کا پیامی منہ بند کلی مائل گفتار بھی ہوگی سائے سے لپٹ جائیں گے قدموں سے بہ ہر گام رسوائی کچھ اپنی سر بازار بھی ہوگی اے شب نہ کٹے گی ترے سینے کی سیاہی اک شوخ کرن مفت گناہ گار بھی ہوگی سنتے ہیں کہ ہر صبح کے ہاتھوں میں رشیدؔ اب اک زہر میں ڈوبی ہوئی تلوار بھی ہوگی,Sad
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
اپنی طرح مجھے بھی زمانے میں عام کر                                                                                                                     اے ذات عنبریں مجھے خوشبو مقام کر ان پتھروں کو راکھ نہ کر سوز نطق سے مجھ سے کلام کر کبھی مجھ سے کلام کر صدیوں کی میں کشید ہوں اے ساقیٔ ازل میرے وجود کو بھی کبھی صرف جام کر آزاد ہو چکا ہوں میں قید حواس سے بام نظر سے اب مرا بالا مقام کر مجھ کو نشان سلطنت بے نشان دے دنیائے نام و ننگ کو بے ننگ و نام کر سارا نظام شمس کہیں یہ بجھا نہ دے اس سوختہ کرن کا کوئی انتظام کر عالم میں ہے ثبات فقط میری روح کو مجھ میں سما کے اب کوئی کار دوام کر کوئی مکین قریۂ جاں تو بھی ڈھونڈھ لے تو بھی رشیدؔ آج کسی کو سلام کر,Sad
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
نام ہمارا دنیا والے لکھیں گے جی داروں میں                                                                                                        ناچ رہے ہیں اپنی اپنی لاش پہ ہم بازاروں میں ایک پرانی رسم ہے باقی آج تلک درباروں میں چاند سے چہرے چن دیتے ہیں پتھر کی دیواروں میں آج کہاں ہیں شہر میں یارو اونچی گردن والے لوگ عام ہیں اب تو پاؤں بڑے اور سر چھوٹے سرداروں میں پار اترنے والوں کو اب دیوانوں میں گنتے ہو شاید خوش قسمت تھے وہ جو ڈوب گئے منجدھاروں میں کیا معلوم کوئی چنگاری جاگ اٹھے اور چیخ پڑے بہتر ہے تم ہاتھ نہ ڈالو ان بجھتے انگاروں میں وار پہ وار سہے ہیں لیکن ایک لہو کی بوند نہیں جسم ہیں سارے پتھر کے یا کاٹ نہیں تلواروں میں کانچ کے یہ چمکیلے ٹکڑے آخر خون رلاتے ہیں دل سے سچی چیز نہ بانٹو ان جھوٹے دل داروں میں کون تمہارا درد بٹائے کس کو اتنی فرصت ہے نام رشیدؔ تم اپنا لکھ لو خود اپنے غم خواروں میں مری جبیں کا مقدر کہیں رقم بھی تو ہو,Sad
